fund_code,transaction_date,apply_amt,redeem_amt,uv_key_page_1,uv_key_page_2,uv_key_page_3,date
001016,2024-10-19,3877.41321,3212.279157,7070.477667,2401.0,5031.731442,2024-10-19
001316,2024-10-19,6356.980561,9457.81946,8907.892404,3693.76008,5763.589061,2024-10-19
001338,2024-10-19,6250.751437,2868.844569,6769.540075,3617.466043,6415.620512,2024-10-19
001407,2024-10-19,1558.829461,1453.297399,2657.432737,2401.0,2692.754051,2024-10-19
001480,2024-10-19,4062.652986,2306.900342,10529.140702,2401.0,12684.447262,2024-10-19
050027,2024-10-19,7099.281662,8003.460287,11310.44816,4655.206238,8383.724109,2024-10-19
100050,2024-10-19,4169.200404,2505.513857,6559.025045,3657.73234,4867.840547,2024-10-19
160717,2024-10-19,2210.218432,2763.863806,4472.94826,2401.0,3605.456796,2024-10-19
161024,2024-10-19,3611.0516,3065.849433,16459.589267,2401.0,16178.43161,2024-10-19
161028,2024-10-19,4092.863828,14488.793106,76759.429538,2401.0,69404.825605,2024-10-19
164402,2024-10-19,4102.101362,2521.22051,20679.073398,2401.0,26023.188156,2024-10-19
164906,2024-10-19,3263.813787,7496.835005,56710.345472,2401.0,32442.483702,2024-10-19
166016,2024-10-19,21251.817339,4535.780495,5720.497059,3215.509493,5703.542828,2024-10-19
168204,2024-10-19,1979.497963,3380.78679,12023.23227,2401.0,24098.176561,2024-10-19
530028,2024-10-19,11622.116908,10656.040002,10889.418101,5137.695383,6347.097163,2024-10-19
000086,2024-10-20,1554.161086,1380.638713,4749.867359,3404.831734,3286.858547,2024-10-20
000192,2024-10-20,2225.373461,1934.240412,2954.131772,2506.963941,2814.25937,2024-10-20
000385,2024-10-20,2221.654605,2083.569576,2511.202499,2420.073509,2557.120206,2024-10-20
000402,2024-10-20,2003.170489,1489.793232,2709.001855,2465.991217,2682.864083,2024-10-20
000965,2024-10-20,2257.304686,1531.406055,2711.121134,2401.0,2663.790574,2024-10-20
001016,2024-10-20,3537.18514,2370.027746,4463.058292,2401.0,3620.291748,2024-10-20
001316,2024-10-20,3871.459193,3640.981645,4751.986638,2947.773936,3828.687499,2024-10-20
001338,2024-10-20,3301.099396,2341.755338,4326.011595,2925.874721,4130.331517,2024-10-20
001407,2024-10-20,2430.705246,1349.977361,2516.853909,2401.0,2564.184469,2024-10-20
001480,2024-10-20,3005.885901,3538.718199,4858.657005,2401.0,6010.131831,2024-10-20
050027,2024-10-20,7275.938374,6875.461965,6157.774922,3471.94223,5454.88078,2024-10-20
100050,2024-10-20,3733.09082,2066.701966,4345.085104,2933.64541,3734.732804,2024-10-20
160717,2024-10-20,1487.863144,2265.275382,3325.711992,2401.0,3014.884432,2024-10-20
161024,2024-10-20,4246.620613,2981.81082,7245.671383,2401.0,7957.749067,2024-10-20
161028,2024-10-20,3803.840605,5186.499281,25793.599617,2401.0,27876.850698,2024-10-20
164402,2024-10-20,3199.965641,2760.187487,8164.731965,2401.0,11707.459726,2024-10-20
164906,2024-10-20,2138.807781,4676.160725,21604.491816,2401.0,14011.115803,2024-10-20
166016,2024-10-20,18305.026372,3828.658699,4628.36204,2837.571437,3971.385606,2024-10-20
168204,2024-10-20,1893.378351,2347.427474,5806.681064,2401.0,11443.256299,2024-10-20
530028,2024-10-20,18117.133816,8832.534874,6335.794343,3920.522914,4342.965826,2024-10-20
000086,2024-10-21,2508.834384,1936.30147,9098.627498,4905.987565,7449.828576,2024-10-21
000192,2024-10-21,13545.264508,6433.91883,4212.983391,2685.689788,5938.782777,2024-10-21
000385,2024-10-21,4883.579849,2524.200093,2706.17615,2438.440592,3228.225166,2024-10-21
000402,2024-10-21,10644.763085,2573.38409,3358.914027,2581.1387,3888.027306,2024-10-21
000965,2024-10-21,1856.791538,2885.906223,3507.96997,2401.0,4102.074466,2024-10-21
001016,2024-10-21,12446.588632,16800.443896,8462.843852,2401.0,10286.130064,2024-10-21
001316,2024-10-21,10280.478736,11885.922623,10048.06441,3727.668541,11535.091715,2024-10-21
001338,2024-10-21,23219.048962,21041.195327,8414.100439,3792.659759,13927.757503,2024-10-21
001407,2024-10-21,3494.505212,2845.002546,2736.55248,2401.0,3040.315777,2024-10-21
001480,2024-10-21,12450.16736,68230.937073,13674.150471,2401.0,34904.379265,2024-10-21
050027,2024-10-21,30698.614051,47933.728085,12827.145369,4786.601525,16304.175487,2024-10-21
100050,2024-10-21,21683.039469,8673.191568,8450.834605,3871.779501,8606.954812,2024-10-21
160717,2024-10-21,2960.659563,4907.31767,4916.58396,2401.0,5360.926086,2024-10-21
161024,2024-10-21,36242.571231,55202.497872,21988.081282,2401.0,50839.943141,2024-10-21
161028,2024-10-21,33890.997604,146457.2986,103193.900688,2401.0,215927.524676,2024-10-21
164402,2024-10-21,42796.126552,80400.436775,28096.549269,2401.0,84928.542963,2024-10-21
164906,2024-10-21,22827.586186,68393.327262,77523.076339,2401.0,95245.19226,2024-10-21
166016,2024-10-21,92351.771252,28746.579397,8185.924753,3770.054118,11434.779184,2024-10-21
168204,2024-10-21,10309.385675,21632.058685,15854.181951,2401.0,69209.851954,2024-10-21
530028,2024-10-21,57147.901008,25196.916957,12285.316417,5392.715268,12716.94287,2024-10-21
000086,2024-10-22,1917.573728,1392.60321,10102.459233,5613.826691,7408.855852,2024-10-22
000192,2024-10-22,5756.734232,6018.995238,4480.012523,2794.479434,5909.8193,2024-10-22
000385,2024-10-22,4362.41364,2568.483035,2746.442448,2457.514102,3233.876576,2024-10-22
000402,2024-10-22,4278.000378,2997.8763,3492.428592,2617.872866,3945.95426,2024-10-22
000965,2024-10-22,3169.709771,2622.118768,3679.631555,2401.0,4063.927448,2024-10-22
001016,2024-10-22,11528.057378,8287.320244,8934.030176,2401.0,9914.549844,2024-10-22
001316,2024-10-22,16215.314881,10576.134072,11387.448624,4169.891389,11353.540163,2024-10-22
001338,2024-10-22,34901.870658,21793.379221,9223.664948,4222.166933,13667.086208,2024-10-22
001407,2024-10-22,3283.819639,2561.52813,2764.103105,2401.0,3067.159976,2024-10-22
001480,2024-10-22,9993.717768,41197.061237,14721.074208,2401.0,32539.970528,2024-10-22
050027,2024-10-22,34440.741729,23146.284123,14762.046932,5524.110555,16227.881449,2024-10-22
100050,2024-10-22,26590.986717,8393.511924,9043.526249,4251.13041,8664.881766,2024-10-22
160717,2024-10-22,2012.005468,4867.170444,5079.062002,2401.0,5300.879852,2024-10-22
161024,2024-10-22,23601.827561,31583.372478,24484.591733,2401.0,47053.498315,2024-10-22
161028,2024-10-22,31304.684402,63895.978127,112929.867588,2401.0,201720.585891,2024-10-22
164402,2024-10-22,23043.816988,30872.02832,31420.991311,2401.0,78684.441133,2024-10-22
164906,2024-10-22,13797.047477,47922.163488,85027.442642,2401.0,90083.33548,2024-10-22
166016,2024-10-22,65128.600011,154467.6805,8350.522075,3931.825734,11525.908173,2024-10-22
168204,2024-10-22,10523.43675,11951.999861,17187.914755,2401.0,66213.898128,2024-10-22
530028,2024-10-22,60219.50026,50625.443516,14059.859216,6012.957536,12577.776895,2024-10-22
000086,2024-10-23,1636.988889,1429.016461,9841.081511,5727.561321,7267.570597,2024-10-23
000192,2024-10-23,3401.496098,20323.747705,4396.654222,2807.901533,5825.754573,2024-10-23
000385,2024-10-23,2984.256985,2766.562428,2747.148874,2454.688397,3209.151657,2024-10-23
000402,2024-10-23,3743.64071,2492.73054,3442.272327,2620.698571,3873.89878,2024-10-23
000965,2024-10-23,2805.019236,3050.54268,3636.539552,2401.0,3990.459115,2024-10-23
001016,2024-10-23,15306.19895,10676.631345,8864.093975,2401.0,10026.871621,2024-10-23
001316,2024-10-23,12704.756945,12277.683644,11247.576222,4130.331517,11287.842519,2024-10-23
001338,2024-10-23,63045.563007,15226.931017,9248.389868,4311.88307,13668.499061,2024-10-23
001407,2024-10-23,3569.162424,3013.90141,2770.460941,2401.0,3089.05919,2024-10-23
001480,2024-10-23,12281.514505,15967.206552,13634.5906,2401.0,31685.901164,2024-10-23
050027,2024-10-23,21997.4944,42490.138996,14274.612803,5786.901128,15742.566599,2024-10-23
100050,2024-10-23,27003.125909,10443.56642,8853.497581,4462.351866,8475.559525,2024-10-23
160717,2024-10-23,4417.051887,7471.846656,5019.015769,2401.0,5192.090206,2024-10-23
161024,2024-10-23,20945.219257,53461.518727,23470.87003,2401.0,47738.7318,2024-10-23
161028,2024-10-23,32941.682102,87916.706913,108794.448184,2401.0,199606.252055,2024-10-23
164402,2024-10-23,24068.719335,63293.308662,30015.203027,2401.0,79568.180401,2024-10-23
164906,2024-10-23,12870.224903,41428.31832,78628.633457,2401.0,87139.657199,2024-10-23
166016,2024-10-23,14294.509406,442761.656926,8326.503581,3959.376359,11008.804141,2024-10-23
168204,2024-10-23,14681.321634,10720.785594,16901.812114,2401.0,64919.725196,2024-10-23
530028,2024-10-23,11884.1189,113832.265319,13948.950291,6581.630686,12493.005742,2024-10-23
000086,2024-10-24,1790.871064,1417.732662,9047.764806,5485.25711,6603.5299,2024-10-24
000192,2024-10-24,4476.981714,15331.690101,4200.267718,2796.598713,5331.256182,2024-10-24
000385,2024-10-24,3126.271929,2951.204034,2683.570509,2444.092003,3091.178469,2024-10-24
000402,2024-10-24,2453.190155,2647.565702,3317.234877,2610.102177,3648.548799,2024-10-24
000965,2024-10-24,3620.695483,2252.290056,3448.630163,2401.0,3744.622772,2024-10-24
001016,2024-10-24,8976.692102,4422.399171,7771.25253,2401.0,8943.920144,2024-10-24
001316,2024-10-24,14728.997606,9413.116459,9800.108788,3858.357402,9608.667267,2024-10-24
001338,2024-10-24,39526.322681,17059.677039,8564.569235,4237.001885,12317.1056,2024-10-24
001407,2024-10-24,3281.191189,3382.751991,2749.974579,2401.0,3040.315777,2024-10-24
001480,2024-10-24,8297.655499,7455.365074,11160.68579,2401.0,26908.340277,2024-10-24
050027,2024-10-24,14029.720142,19415.693894,13003.045511,5526.93626,13896.674747,2024-10-24
100050,2024-10-24,23212.569439,6087.700059,8099.740747,4055.450332,7747.234037,2024-10-24
160717,2024-10-24,4043.781865,3704.486787,4665.096206,2401.0,4775.298705,2024-10-24
161024,2024-10-24,21092.828091,14413.289005,20741.945336,2401.0,39946.143579,2024-10-24
161028,2024-10-24,34051.880039,54907.689968,89183.348408,2401.0,168188.649972,2024-10-24
164402,2024-10-24,23030.559481,13452.085464,26163.060558,2401.0,65883.290633,2024-10-24
164906,2024-10-24,15274.294222,30629.153592,65178.277212,2401.0,72100.548265,2024-10-24
166016,2024-10-24,18088.207749,135733.423121,7739.463348,3746.035625,10082.679297,2024-10-24
168204,2024-10-24,7577.673278,6752.796127,14964.084846,2401.0,56099.993172,2024-10-24
530028,2024-10-24,15927.084957,71042.087495,12799.594744,6508.162354,11026.464798,2024-10-24
000086,2024-10-25,2758.255015,1360.770713,8901.534568,4922.23537,6737.044466,2024-10-25
000192,2024-10-25,2321.670481,9148.101939,4061.808169,2720.304676,5478.899273,2024-10-25
000385,2024-10-25,3308.870629,2946.108502,2706.17615,2449.036987,3109.545552,2024-10-25
000402,2024-10-25,3046.843603,5297.465706,3319.354155,2566.303748,3719.897852,2024-10-25
000965,2024-10-25,4358.645311,2923.290777,3481.125772,2401.0,3840.696745,2024-10-25
001016,2024-10-25,7529.704209,6556.231857,7921.721327,2401.0,9297.839707,2024-10-25
001316,2024-10-25,9752.111775,8217.300358,9906.779155,3798.311169,10452.140238,2024-10-25
001338,2024-10-25,24711.862069,13544.314556,8800.515611,4134.570075,13048.963219,2024-10-25
001407,2024-10-25,4458.992161,2861.889555,2747.8553,2401.0,3058.682861,2024-10-25
001480,2024-10-25,8897.233323,12647.403169,12673.144441,2401.0,30424.223839,2024-10-25
050027,2024-10-25,19738.182701,41003.969002,12573.538337,4865.014842,14201.850897,2024-10-25
100050,2024-10-25,198092.748643,4402.6079,11077.32749,5399.779531,10488.874404,2024-10-25
160717,2024-10-25,2020.140079,3732.750309,4633.307024,2401.0,4982.281603,2024-10-25
161024,2024-10-25,11251.21746,20304.113197,20267.22688,2401.0,42434.88334,2024-10-25
161028,2024-10-25,44393.920694,149644.980128,94033.671201,2401.0,189689.440029,2024-10-25
164402,2024-10-25,14041.111665,19157.42929,25986.45399,2401.0,70455.9879,2024-10-25
164906,2024-10-25,10922.224149,48295.345456,69283.320286,2401.0,81568.073181,2024-10-25
166016,2024-10-25,38218.552597,161298.698565,7495.039857,3612.521059,10418.938203,2024-10-25
168204,2024-10-25,7911.047936,10547.411856,14882.139398,2401.0,59349.55403,2024-10-25
530028,2024-10-25,16832.662692,47251.358166,12066.324273,5806.681064,11206.603498,2024-10-25
000086,2024-10-26,1430.819968,1476.421282,6348.510016,4151.524305,3762.989855,2024-10-26
000192,2024-10-26,1904.100718,3164.9198,3376.574684,2607.982898,3222.573756,2024-10-26
000385,2024-10-26,2673.496148,2141.111272,2605.157193,2430.669903,2648.249196,2024-10-26
000402,2024-10-26,1391.252219,1446.295351,2952.012493,2512.615351,2873.599177,2024-10-26
000965,2024-10-26,3185.229262,1745.235938,3138.509029,2401.0,2849.580684,2024-10-26
001016,2024-10-26,1938.08444,3288.547891,5876.617265,2401.0,4329.543726,2024-10-26
001316,2024-10-26,6330.691235,3320.025788,7384.130933,3425.318096,4939.1896,2024-10-26
001338,2024-10-26,11757.566659,4197.351705,6401.491986,3597.686107,5618.771675,2024-10-26
001407,2024-10-26,3205.060848,1361.335884,2657.432737,2401.0,2694.87333,2024-10-26
001480,2024-10-26,3288.129405,1808.24115,8287.650136,2401.0,9345.170267,2024-10-26
050027,2024-10-26,3837.458511,8325.307521,8842.194761,4073.110989,6765.301517,2024-10-26
100050,2024-10-26,9539.892276,1954.075033,7344.571061,3624.530306,5086.832691,2024-10-26
160717,2024-10-26,1716.915411,1398.578034,3829.393925,2401.0,3232.463724,2024-10-26
161024,2024-10-26,3756.118575,2634.021491,13124.55083,2401.0,12411.76672,2024-10-26
161028,2024-10-26,4526.356504,7732.690454,62180.910534,2401.0,52129.17109,2024-10-26
164402,2024-10-26,1936.923321,2056.344656,16415.790838,2401.0,19259.863015,2024-10-26
164906,2024-10-26,2022.460747,7062.086762,41047.462139,2401.0,24200.608371,2024-10-26
166016,2024-10-26,5501.564953,18923.89543,5178.668107,3018.416563,4831.10638,2024-10-26
168204,2024-10-26,2219.594089,1747.376922,9568.40097,2401.0,17881.625355,2024-10-26
530028,2024-10-26,5664.283244,11906.01317,8561.74353,4504.031016,5242.246472,2024-10-26
000086,2024-10-27,1604.981531,1356.971389,4364.86504,3326.418418,3054.444303,2024-10-27
000192,2024-10-27,1393.381173,1862.104198,2802.95655,2499.899678,2742.20389,2024-10-27
000385,2024-10-27,2211.023976,1884.101694,2477.294038,2420.779936,2502.018957,2024-10-27
000402,2024-10-27,1366.89,1434.715745,2664.497,2468.110496,2617.872866,2024-10-27
000965,2024-10-27,1998.952028,1527.188299,2693.460477,2401.0,2603.037914,2024-10-27
001016,2024-10-27,1820.807665,1723.066127,4085.120236,2401.0,3365.271863,2024-10-27
001316,2024-10-27,3295.975687,2913.311856,4410.076322,2853.112815,3596.273255,2024-10-27
001338,2024-10-27,7832.871709,2008.784645,4323.18589,2961.902461,3998.93623,2024-10-27
001407,2024-10-27,1361.139889,1351.167687,2514.73463,2401.0,2545.817386,2024-10-27
001480,2024-10-27,2959.385842,1643.940219,4265.258935,2401.0,5017.602917,2024-10-27
050027,2024-10-27,4881.108812,9716.422028,5351.036118,3269.904316,4669.334764,2024-10-27
100050,2024-10-27,5849.557267,3136.500652,4680.637584,2973.911708,3789.127627,2024-10-27
160717,2024-10-27,1887.621088,1426.451952,3062.921418,2401.0,2857.351373,2024-10-27
161024,2024-10-27,4087.766183,2290.048609,6501.098091,2401.0,6778.723616,2024-10-27
161028,2024-10-27,4343.327829,6994.727242,22810.361465,2401.0,23213.024441,2024-10-27
164402,2024-10-27,2660.433226,2524.91845,7414.507262,2401.0,9596.658021,2024-10-27
164906,2024-10-27,2466.470204,5674.727524,17394.897653,2401.0,11615.62431,2024-10-27
166016,2024-10-27,5697.12259,12765.344007,4331.663005,2721.717528,3512.914954,2024-10-27
168204,2024-10-27,1610.052191,2654.961203,5161.713876,2401.0,9307.023249,2024-10-27
530028,2024-10-27,8890.522043,11465.996971,5460.53219,3666.209456,3863.302386,2024-10-27
000086,2024-10-28,1782.644551,1469.472228,8177.447638,4531.581641,6510.281632,2024-10-28
000192,2024-10-28,4677.970409,10916.153685,3873.192354,2644.010638,5347.503986,2024-10-28
000385,2024-10-28,3572.998216,2597.85284,2668.735558,2433.495609,3106.013421,2024-10-28
000402,2024-10-28,2850.08892,4678.119748,3177.362474,2542.285255,3649.961651,2024-10-28
000965,2024-10-28,6734.752983,2262.212189,3338.427665,2401.0,3853.412418,2024-10-28
001016,2024-10-28,6162.124917,10432.162055,7485.14989,2401.0,9172.095831,2024-10-28
001316,2024-10-28,14295.802471,12221.323876,9040.700544,3539.759153,10156.854056,2024-10-28
001338,2024-10-28,56681.270145,12934.897125,8335.687123,3944.541407,12837.035337,2024-10-28
001407,2024-10-28,3127.12402,1861.869839,2740.791038,2401.0,3054.444303,2024-10-28
001480,2024-10-28,12652.360578,7676.20275,11491.999712,2401.0,28855.957512,2024-10-28
050027,2024-10-28,13038.8,58355.192351,11020.813388,4409.369895,13761.040902,2024-10-28
100050,2024-10-28,39223.574155,8100.683364,10200.652485,4074.523842,9465.262734,2024-10-28
160717,2024-10-28,2365.798882,4478.539266,4434.801241,2401.0,4850.886316,2024-10-28
161024,2024-10-28,18692.12823,22594.418305,19286.000787,2401.0,43175.9245,2024-10-28
161028,2024-10-28,40962.992335,44572.742829,87795.927207,2401.0,182320.707571,2024-10-28
164402,2024-10-28,16525.077485,19924.147825,24181.534861,2401.0,71033.138166,2024-10-28
164906,2024-10-28,12623.589161,35998.700057,61410.199469,2401.0,78081.859522,2024-10-28
166016,2024-10-28,17783.999478,154779.953047,7203.285807,3491.01574,9978.128208,2024-10-28
168204,2024-10-28,11768.947453,10691.938802,14042.198559,2401.0,59651.904475,2024-10-28
530028,2024-10-28,11084.131315,76967.332048,10454.965943,4832.519233,10939.574367,2024-10-28
000086,2024-10-29,2130.429491,1583.440289,9050.590511,5213.989421,6509.575206,2024-10-29
000192,2024-10-29,3404.727054,10618.021297,4124.680107,2706.17615,5255.668571,2024-10-29
000385,2024-10-29,4166.121281,3669.517023,2704.056871,2454.688397,3027.600105,2024-10-29
000402,2024-10-29,2181.494591,1954.934765,3288.977826,2595.973651,3594.860402,2024-10-29
000965,2024-10-29,7372.374493,2101.103795,3544.704137,2401.0,3736.852083,2024-10-29
001016,2024-10-29,7074.131239,6308.303484,7674.472131,2401.0,8592.826286,2024-10-29
001316,2024-10-29,22394.347051,7163.304506,9872.164267,3845.641729,9547.208182,2024-10-29
001338,2024-10-29,35607.242267,11003.506105,9105.691761,4416.434158,12663.254474,2024-10-29
001407,2024-10-29,4445.760609,1955.58593,2764.809531,2401.0,3035.370794,2024-10-29
001480,2024-10-29,9563.847062,14692.447261,11306.209602,2401.0,26223.106791,2024-10-29
050027,2024-10-29,12633.195167,32159.573204,12680.208704,5219.640831,13592.205023,2024-10-29
100050,2024-10-29,34752.407002,15558.466025,10993.96919,4655.912665,9522.483262,2024-10-29
160717,2024-10-29,2136.003115,4487.058659,4527.343083,2401.0,4691.940405,2024-10-29
161024,2024-10-29,21164.671099,20629.657394,20255.92406,2401.0,38844.825018,2024-10-29
161028,2024-10-29,48296.545699,51514.505423,88849.915207,2401.0,165536.019316,2024-10-29
164402,2024-10-29,19060.449838,13948.28294,25465.817826,2401.0,63648.157904,2024-10-29
164906,2024-10-29,10588.321114,62410.285521,66519.780705,2401.0,71502.911637,2024-10-29
166016,2024-10-29,22896.83965,85920.614085,6878.329721,3576.493319,10250.80875,2024-10-29
168204,2024-10-29,18074.209722,5532.755551,15375.931363,2401.0,55848.505419,2024-10-29
530028,2024-10-29,13557.186739,54285.695565,12091.755618,5716.258501,10866.81246,2024-10-29
000086,2024-10-30,1474.99768,1503.065587,8488.981624,4974.510914,6172.609874,2024-10-30
000192,2024-10-30,5334.859201,7119.664384,3932.532161,2684.983362,4975.923767,2024-10-30
000385,2024-10-30,3218.749468,3272.660904,2657.432737,2437.734166,2952.71892,2024-10-30
000402,2024-10-30,3201.166643,2026.98932,3198.555263,2556.41378,3541.878432,2024-10-30
000965,2024-10-30,3145.65631,2798.19866,3361.739732,2401.0,3564.484072,2024-10-30
001016,2024-10-30,8133.946615,11932.647288,6843.008407,2401.0,7897.702833,2024-10-30
001316,2024-10-30,12110.403347,8639.000906,8623.909042,3591.328271,8825.24053,2024-10-30
001338,2024-10-30,27241.554104,16505.324199,8674.771734,4168.478536,11917.268329,2024-10-30
001407,2024-10-30,3974.02381,2209.753399,2745.029595,2401.0,3009.939448,2024-10-30
001480,2024-10-30,10155.037817,9502.439717,10275.53367,2401.0,24345.425757,2024-10-30
050027,2024-10-30,16750.103439,23154.405567,11937.048265,4760.463753,12748.732053,2024-10-30
100050,2024-10-30,34967.807442,8278.934855,10448.608107,4285.745297,9268.87623,2024-10-30
160717,2024-10-30,6030.62074,3553.661248,4309.763791,2401.0,4559.132265,2024-10-30
161024,2024-10-30,14196.3095,14321.855325,17012.014613,2401.0,35295.739421,2024-10-30
161028,2024-10-30,50308.075437,50049.132465,72520.165471,2401.0,147127.257057,2024-10-30
164402,2024-10-30,13407.495986,17319.390225,21223.728055,2401.0,58889.670526,2024-10-30
164906,2024-10-30,14274.357032,39378.729833,56004.625625,2401.0,64474.676643,2024-10-30
166016,2024-10-30,59708.156371,50643.10204,6534.300126,3389.996783,9966.825388,2024-10-30
168204,2024-10-30,13499.70351,11537.032702,13744.086672,2401.0,50197.801658,2024-10-30
530028,2024-10-30,24604.407506,29237.393933,11227.796286,5270.503523,10204.891042,2024-10-30
000086,2024-10-31,1823.859208,1532.635829,8676.184587,4962.501667,6303.298734,2024-10-31
000192,2024-10-31,5315.961149,4086.563231,3950.192818,2672.974115,5112.264037,2024-10-31
000385,2024-10-31,3759.650431,4275.034505,2670.854836,2441.266298,3022.655121,2024-10-31
000402,2024-10-31,2127.409756,2618.945304,3238.82156,2545.817386,3558.126236,2024-10-31
000965,2024-10-31,2148.544866,2652.344673,3453.575147,2401.0,3709.301458,2024-10-31
001016,2024-10-31,6813.444257,11630.212721,7126.991769,2401.0,8409.861882,2024-10-31
001316,2024-10-31,8586.579396,9133.994671,8907.892404,3577.906171,9320.445348,2024-10-31
001338,2024-10-31,13168.287931,8278.655792,8742.588656,4175.542799,12393.399637,2024-10-31
001407,2024-10-31,2568.263903,1528.810767,2773.286646,2401.0,3005.70089,2024-10-31
001480,2024-10-31,8888.905101,16140.000272,11270.181862,2401.0,26258.428105,2024-10-31
050027,2024-10-31,16985.605101,28188.682401,12031.002959,4773.179426,13101.238763,2024-10-31
100050,2024-10-31,154915.553493,6747.368429,13038.366825,5423.798024,11035.64834,2024-10-31
160717,2024-10-31,2008.124918,4369.278053,4349.323662,2401.0,4670.04119,2024-10-31
161024,2024-10-31,10479.33528,22551.491935,18307.600398,2401.0,37643.900354,2024-10-31
161028,2024-10-31,28283.618405,44792.432444,78849.038454,2401.0,161008.533329,2024-10-31
164402,2024-10-31,15535.590644,27374.675547,22871.82055,2401.0,61764.825459,2024-10-31
164906,2024-10-31,9674.305104,39791.749348,59439.270167,2401.0,69350.430782,2024-10-31
166016,2024-10-31,38949.779168,41939.864435,6448.822547,3411.189571,10199.239632,2024-10-31
168204,2024-10-31,12846.457712,10809.725044,13807.665037,2401.0,52764.954736,2024-10-31
530028,2024-10-31,18821.091902,27784.975794,11004.565584,5091.071249,10527.727849,2024-10-31
000086,2024-11-01,2466.723691,1440.021739,8224.071772,4618.472072,6075.123048,2024-11-01
000192,2024-11-01,5660.852393,2557.843574,3865.421665,2651.781327,4913.051828,2024-11-01
000385,2024-11-01,3059.384162,3072.913146,2655.313458,2443.385576,2970.379576,2024-11-01
000402,2024-11-01,3417.565425,1470.010305,3205.619525,2559.239485,3460.63941,2024-11-01
000965,2024-11-01,2110.475279,2544.12163,3411.189571,2401.0,3587.089713,2024-11-01
001016,2024-11-01,5055.238675,5457.479468,6823.934898,2401.0,7941.501262,2024-11-01
001316,2024-11-01,8276.615704,6876.917537,8480.504509,3436.620917,8696.670949,2024-11-01
001338,2024-11-01,12321.823317,10675.275315,8387.256241,3979.862721,11604.32149,2024-11-01
001407,2024-11-01,2619.472111,1387.21496,2754.213137,2401.0,2978.150265,2024-11-01
001480,2024-11-01,7016.777896,17909.456274,10259.992292,2401.0,23520.319869,2024-11-01
050027,2024-11-01,25935.163079,14976.352573,11684.854085,4678.518305,12466.86797,2024-11-01
100050,2024-11-01,83120.758353,4164.475891,11105.584541,4415.727732,9728.759734,2024-11-01
160717,2024-11-01,2668.945466,3431.246079,4228.524769,2401.0,4504.031016,2024-11-01
161024,2024-11-01,18192.522662,15200.162624,17002.831071,2401.0,34821.727391,2024-11-01
161028,2024-11-01,17071.698648,38841.00786,72624.71656,2401.0,147402.763304,2024-11-01
164402,2024-11-01,18413.199293,22476.492152,20813.29439,2401.0,56790.171641,2024-11-01
164906,2024-11-01,8420.88109,38169.963519,52508.521998,2401.0,62605.472724,2024-11-01
166016,2024-11-01,98987.282832,21096.394085,6689.00748,3512.914954,10256.46016,2024-11-01
168204,2024-11-01,7504.721603,11100.68865,13062.385318,2401.0,49992.938039,2024-11-01
530028,2024-11-01,30362.470924,22898.964974,10445.782401,4915.877533,9841.081511,2024-11-01
000086,2024-11-02,1473.848915,2555.163538,5888.626512,4024.367576,3509.382823,2024-11-02
000192,2024-11-02,2006.639272,1727.748483,3203.500247,2594.560799,3110.251978,2024-11-02
000385,2024-11-02,2266.532196,1975.928392,2564.184469,2424.312067,2581.845126,2024-11-02
000402,2024-11-02,1659.886432,1361.156796,2882.782718,2503.43181,2733.020348,2024-11-02
000965,2024-11-02,4603.007257,1742.383587,2949.893214,2401.0,2756.332416,2024-11-02
001016,2024-11-02,9152.111617,1454.771828,4653.08696,2401.0,3713.540016,2024-11-02
001316,2024-11-02,4494.219151,2526.889612,5814.451753,3148.398997,4165.652831,2024-11-02
001338,2024-11-02,7885.767139,3577.062785,5657.62512,3462.758689,4985.813734,2024-11-02
001407,2024-11-02,1369.040358,1700.329953,2591.028668,2401.0,2606.570046,2024-11-02
001480,2024-11-02,1822.181577,2444.231359,5702.836402,2401.0,7027.385664,2024-11-02
050027,2024-11-02,9220.392045,18301.787343,8267.163774,4022.248297,5885.800807,2024-11-02
100050,2024-11-02,1403.836236,1895.338784,6701.723152,3406.951013,4650.261254,2024-11-02
160717,2024-11-02,1969.251575,1443.601118,3439.446622,2401.0,3047.38004,2024-11-02
161024,2024-11-02,1864.359408,9673.705687,9010.324214,2401.0,9340.93171,2024-11-02
161028,2024-11-02,2127.095309,4490.145315,32347.116156,2401.0,33180.699158,2024-11-02
164402,2024-11-02,1692.710118,2835.880213,10563.755589,2401.0,13561.122267,2024-11-02
164906,2024-11-02,2012.318723,3737.792033,25879.077196,2401.0,16811.389551,2024-11-02
166016,2024-11-02,15198.575052,5385.833592,4736.44526,2854.525668,4554.893708,2024-11-02
168204,2024-11-02,2053.602576,1774.451093,7740.169774,2401.0,13649.425551,2024-11-02
530028,2024-11-02,5875.710312,9344.566776,7445.590018,4257.488246,4687.701847,2024-11-02
000086,2024-11-03,1398.854063,1354.562396,4212.983391,3255.069365,2985.214528,2024-11-03
000192,2024-11-03,2028.185011,2169.141628,2787.415172,2483.651874,2696.286182,2024-11-03
000385,2024-11-03,1990.454852,1913.596129,2467.40407,2415.128525,2508.376794,2024-11-03
000402,2024-11-03,1796.439161,1614.430991,2639.065654,2456.101249,2562.771617,2024-11-03
000965,2024-11-03,3159.404643,1466.77133,2663.084147,2401.0,2550.76237,2024-11-03
