fund_code,transaction_date,apply_amt,redeem_amt,uv_key_page_1,uv_key_page_2,uv_key_page_3
001316,20241109,4988.615557,4653.144241,7065.532683,3329.244123,4979.455898
001338,20241109,6503.070044,5705.84123,6799.209978,3864.715238,6039.801734
001407,20241109,1548.288078,1737.539483,2667.322705,2401.0,2723.130381
001480,20241109,2563.532074,1741.207132,8025.565989,2401.0,9217.307112
050027,20241109,20093.133605,6908.931886,9595.245168,4174.836372,7130.5239
100050,20241109,1493.951707,2668.589241,9162.205863,4293.515986,5745.928405
160717,20241109,1575.628958,1901.971873,3750.980608,2401.0,3333.482681
161024,20241109,8118.86799,4547.071339,14663.147254,2401.0,14044.317838
161028,20241109,4300.333454,9132.238794,54357.945982,2401.0,48647.195988
164402,20241109,3100.145435,3161.619376,17466.953133,2401.0,20734.881073
164906,20241109,2145.936085,9603.024936,47298.628232,2401.0,25807.021716
166016,20241109,27111.232668,13722.971041,5761.469783,3272.730021,5571.441115
168204,20241109,1765.293701,2232.890069,9542.969624,2401.0,17598.34842
530028,20241109,16107.172305,7112.431283,8235.374592,4192.497029,5349.623265
000086,20241110,1811.602697,1394.233318,4718.784603,3377.987536,3215.509493
000192,20241110,2043.212863,1708.967853,2864.415635,2506.963941,2775.405925
000385,20241110,3194.600421,1952.923559,2511.908925,2413.715673,2536.633844
000402,20241110,1811.167846,1429.754597,2700.52474,2474.468332,2652.487753
000965,20241110,1542.161259,1535.481461,2938.590394,2401.0,2671.561263
001016,20241110,1918.255726,2740.801155,4131.037944,2401.0,3429.556654
001316,20241110,6685.52542,3852.592786,4646.729123,2896.204818,3763.696281
001338,20241110,5359.966274,3911.28742,4768.940868,3135.683324,4354.268646
001407,20241110,1715.086599,1376.872931,2547.230239,2401.0,2601.625062
001480,20241110,1944.630342,2018.746605,4681.344011,2401.0,5288.164179
050027,20241110,12411.029909,5037.71822,6132.343576,3470.529378,5072.704166
100050,20241110,1411.312962,2845.164131,5402.605236,3084.820633,4251.836836
160717,20241110,1450.449871,1433.145784,3098.949158,2401.0,2890.553407
161024,20241110,6382.476643,3503.73852,7637.737965,2401.0,8272.108758
161028,20241110,2692.448008,5673.641724,24873.832609,2401.0,23995.038325
164402,20241110,3114.766451,2229.838418,8517.945101,2401.0,10974.89568
164906,20241110,2292.103436,12269.14431,20882.524165,2401.0,13024.238299
166016,20241110,18897.067647,4660.112639,4599.398563,2977.443839,4049.092496
168204,20241110,1876.465278,1880.506005,5497.266356,2401.0,9819.182297
530028,20241110,15085.744756,10309.104173,5408.256646,3630.181716,3993.28482
000086,20241111,1957.151069,1749.799461,9031.517002,4734.325981,7115.688949
000192,20241111,13241.674132,5787.610381,4118.322271,2675.093394,5771.35975
000385,20241111,6530.145462,3006.281087,2711.82756,2443.385576,3231.757298
000402,20241111,6874.785115,4264.144537,3353.969043,2552.175223,3863.302386
000965,20241111,14282.795037,3991.394601,4113.377287,2401.0,4326.718021
001016,20241111,9714.841176,15895.877941,8433.173949,2401.0,10125.064873
001316,20241111,21036.735626,12912.021203,10153.321924,3783.476217,11585.24798
001338,20241111,27377.636435,26006.525828,9857.329316,4316.121627,14754.982669
001407,20241111,3860.191054,2678.073218,2854.525668,2401.0,3243.766544
001480,20241111,15244.889791,15839.290316,14056.327085,2401.0,33848.271987
050027,20241111,46629.534561,16577.931353,12919.687211,4767.528016,15538.409406
100050,20241111,3105.047844,7605.380408,14175.713125,4383.938549,12167.34323
160717,20241111,3982.599233,2499.140704,4713.839619,2401.0,5272.622801
161024,20241111,26781.014026,42603.197365,22905.729012,2401.0,50320.71983
161028,20241111,72240.702303,205114.653477,109178.03765,2401.0,211693.205593
164402,20241111,26398.680898,36586.591635,28598.818349,2401.0,80013.228953
164906,20241111,29116.577986,58190.349874,79051.076369,2401.0,92333.303161
166016,20241111,213872.450704,51286.825985,8832.304793,4170.597815,12731.777822
168204,20241111,17202.525596,12081.250399,15139.984988,2401.0,64259.21663
530028,20241111,52576.827654,27729.993839,10599.076903,4804.968608,11826.845766
000086,20241112,3801.691277,1470.298851,10060.780082,5538.23908,7246.377809
000192,20241112,23516.55576,3212.177502,4482.838228,2795.185861,5815.158179
000385,20241112,10648.660758,5880.050043,2788.828024,2467.40407,3251.537233
000402,20241112,9033.766219,4484.267052,3510.089249,2643.304212,3853.412418
000965,20241112,5683.448276,3927.530416,4354.268646,2401.0,4297.754544
001016,20241112,12746.386186,15402.048764,8849.96545,2401.0,10050.183688
001316,20241112,19441.766417,14005.901961,11280.778257,4144.460043,11400.870723
001338,20241112,34815.223102,18458.593341,10827.959015,4931.418911,14895.561498
001407,20241112,6473.391103,1985.855782,2925.874721,2401.0,3378.693962
001480,20241112,17550.249792,14339.17453,14689.285026,2401.0,32546.328365
050027,20241112,77524.972524,14874.302732,15436.684023,5825.754573,16078.119079
100050,20241112,3241.862025,10808.94551,15331.426508,5180.08096,12220.3252
160717,20241112,4273.191062,8037.749353,4844.52848,2401.0,5234.475783
161024,20241112,62226.348509,47170.98303,25630.415148,2401.0,49437.686988
161028,20241112,77127.626445,187925.516652,124803.480391,2401.0,208238.781116
164402,20241112,74152.21183,41924.57112,32258.106445,2401.0,79275.719924
164906,20241112,33990.639644,64314.389414,83924.004803,2401.0,88377.31603
166016,20241112,288705.918887,46051.456742,9889.824924,4714.546045,13765.985886
168204,20241112,21712.815189,14935.972559,16741.45335,2401.0,63884.104279
530028,20241112,85939.834388,21896.307379,12963.48564,5787.607555,12288.142122
000086,20241113,3526.598565,1576.710585,9317.619643,5230.237225,6789.32001
000192,20241113,24113.78333,4448.451917,4205.212702,2716.772544,5531.174817
000385,20241113,4326.867435,2538.369568,2710.414708,2446.211281,3158.995391
000402,20241113,6401.028711,2496.390441,3339.134091,2569.129453,3756.632019
000965,20241113,2592.183576,3851.083731,4102.074466,2401.0,4089.358793
001016,20241113,6869.337151,13631.894508,7925.253458,2401.0,9318.326069
001316,20241113,13457.347025,9876.016491,9817.063018,3686.695818,10344.057018
001338,20241113,22258.340691,16182.250659,9909.60486,4470.828981,13699.581817
001407,20241113,6185.269986,1637.91901,2930.113279,2401.0,3402.712456
001480,20241113,11530.02957,11128.745557,12608.153224,2401.0,29766.540979
050027,20241113,64482.307331,15809.188065,13823.912841,5316.42123,14552.944755
100050,20241113,3264.367199,7719.529345,12640.648833,4834.638512,10633.69179
160717,20241113,2683.82826,2941.902776,4533.700919,2401.0,4951.905273
161024,20241113,30772.598585,26757.706775,21305.673502,2401.0,43210.539388
161028,20241113,55062.053865,89629.462201,97651.280147,2401.0,180870.414432
164402,20241113,41252.222497,19049.516792,26384.878408,2401.0,69477.587512
164906,20241113,29498.099175,40481.538663,66372.137614,2401.0,76997.495192
166016,20241113,181470.76759,143881.28787,9919.494828,4561.251544,13195.193458
168204,20241113,9890.922043,10756.63763,14625.706661,2401.0,57218.972389
530028,20241113,57212.229251,27101.010555,11532.972436,5255.668571,11183.291431
000086,20241114,2244.360001,1588.273773,8750.359345,4890.446187,6446.703268
000192,20241114,10374.704077,4929.476481,4074.523842,2669.441984,5169.484565
000385,20241114,6255.151912,2544.428545,2699.818314,2444.092003,3057.270008
000402,20241114,2104.32646,2004.44952,3260.720775,2572.661584,3580.02545
000965,20241114,2080.008512,2426.378304,3921.22934,2401.0,3909.220094
001016,20241114,9097.330696,8249.608508,7509.874809,2401.0,8545.495726
001316,20241114,17614.177592,7220.035511,9342.344562,3586.383287,9444.069946
001338,20241114,27483.612451,15606.180307,9463.849881,4352.855793,12566.474074
001407,20241114,5522.751649,2077.198915,2954.131772,2401.0,3453.575147
001480,20241114,17254.698874,15802.1515,11814.836519,2401.0,26758.577907
050027,20241114,43656.106171,13856.091888,13066.623876,5011.24508,13366.855042
100050,20241114,3317.569219,6281.010993,11701.808316,4425.6177,10008.504538
160717,20241114,2746.48104,3372.956439,4345.791531,2401.0,4701.830372
161024,20241114,31671.413724,29025.561871,19387.72617,2401.0,39830.28967
161028,20241114,83433.150546,95426.282406,88929.03495,2401.0,163965.63371
164402,20241114,42800.674416,27820.572989,23889.78081,2401.0,63164.255906
164906,20241114,33587.889222,44220.653921,59358.737571,2401.0,68920.217182
166016,20241114,93157.408268,114660.819982,9723.108324,4391.709238,12533.978466
168204,20241114,9730.165052,15391.812021,13960.959538,2401.0,52646.275122
530028,20241114,29317.840163,29716.215199,10847.738951,4967.446651,10330.634919
000086,20241115,2397.023509,1765.063244,8431.05467,4677.105453,6070.178064
000192,20241115,7245.737395,3995.868445,3990.459115,2641.184933,4958.969536
000385,20241115,3591.014916,2731.118908,2685.689788,2441.972724,3014.884432
000402,20241115,10427.271079,1422.047738,3228.225166,2538.753123,3442.272327
000965,20241115,1835.97093,2384.22334,3697.292212,2401.0,3710.007885
001016,20241115,11261.964103,11420.406225,6877.623295,2401.0,7918.189195
001316,20241115,14759.715042,8631.290633,8657.111077,3454.988,8602.009828
001338,20241115,17283.599636,26750.456712,9030.10415,4326.718021,11765.38668
001407,20241115,5355.878622,2217.11319,2935.764689,2401.0,3375.868257
001480,20241115,18784.013234,12470.442847,10453.55309,2401.0,24131.378596
050027,20241115,25353.23939,12519.210579,12538.92345,4653.08696,12498.657152
100050,20241115,3216.355485,5639.814874,10755.903535,4048.38607,9203.178587
160717,20241115,2513.719725,2674.162594,4170.597815,2401.0,4455.287603
161024,20241115,31179.947427,31872.287651,17735.395117,2401.0,36166.763016
161028,20241115,97290.971628,70813.063622,77827.546063,2401.0,149007.763797
164402,20241115,40476.073793,21102.008512,22014.219055,2401.0,57692.277993
164906,20241115,20633.703486,22803.458272,52268.337065,2401.0,62033.267443
166016,20241115,272920.903029,57852.150458,9689.906289,4448.22334,12517.730661
168204,20241115,11316.190854,7798.250314,13226.98264,2401.0,49583.917226
530028,20241115,42057.524313,12926.1942,10621.682544,4802.142903,9812.118034
000086,20241116,1841.665066,1863.157377,5733.212732,3818.091104,3521.39207
000192,20241116,3522.514597,1512.103062,3231.757298,2552.881649,3033.957941
000385,20241116,1934.26859,1938.041524,2548.643091,2422.192788,2563.478043
000402,20241116,1768.626366,1522.009102,2867.947767,2493.541842,2725.249659
000965,20241116,1463.458551,1504.296012,3108.839126,2401.0,2748.561727
001016,20241116,2184.079204,1918.367405,4694.76611,2401.0,3681.044407
001316,20241116,3181.736474,3129.645288,5721.203485,3036.783646,4154.350011
001338,20241116,4565.160866,7289.382014,5976.22337,3498.080003,4951.905273
001407,20241116,1842.781536,2204.29606,2675.093394,2401.0,2753.50671
001480,20241116,1390.582088,2331.611254,5911.232153,2401.0,7016.082844
050027,20241116,15084.778547,8465.907966,8390.788372,3859.063828,5919.709268
100050,20241116,1408.258331,1939.995671,6730.68663,3332.069828,4562.664397
160717,20241116,1571.692704,1562.347012,3373.042552,2401.0,3026.893678
161024,20241116,2233.123236,3394.504454,9494.226211,2401.0,9338.106005
161028,20241116,2647.70182,3426.687974,35736.549415,2401.0,32698.210013
164402,20241116,2085.701402,2844.021381,11018.694109,2401.0,13717.9489
164906,20241116,2797.81675,4288.23181,26808.734172,2401.0,16728.031251
166016,20241116,22942.367757,18053.983599,5834.231689,3223.986609,5238.71434
168204,20241116,1792.974063,1705.330874,7341.745356,2401.0,13348.487959
530028,20241116,8314.717316,9768.86608,7272.515581,4032.844692,4593.040726
000086,20241117,1755.941562,1703.720056,4227.111917,3248.005102,2998.636627
000192,20241117,3694.419974,1771.378634,2769.048088,2485.064727,2701.231166
000385,20241117,1986.3478,2789.183888,2468.816922,2410.889968,2495.661121
000402,20241117,1629.800492,1374.533298,2633.414244,2453.275544,2595.973651
000965,20241117,1406.247884,1547.708169,2695.579756,2401.0,2555.000928
001016,20241117,1999.749336,1420.604521,3692.347228,2401.0,3035.370794
001316,20241117,2510.408355,1915.988811,3981.275574,2784.589466,3309.464188
001338,20241117,4757.834778,2787.227682,4249.717557,3037.490072,3689.521523
001407,20241117,1585.233447,1447.978671,2545.11096,2401.0,2587.496536
001480,20241117,1673.631027,1554.458572,3724.842836,2401.0,4182.607062
050027,20241117,7335.778305,5219.635355,5549.541901,3248.005102,4506.856721
100050,20241117,1378.852329,1530.870253,4473.654686,2882.782718,3622.411027
160717,20241117,1423.519729,1392.899125,2893.379113,2401.0,2725.249659
161024,20241117,2082.604342,1904.384171,5318.540509,2401.0,5674.579351
161028,20241117,1924.300072,3023.922543,16138.871739,2401.0,16310.533323
164402,20241117,1999.59046,1880.076573,5759.350504,2401.0,7539.544713
164906,20241117,2359.234448,2881.293768,13087.110238,2401.0,8834.424072
166016,20241117,21512.896146,10190.984789,4643.196992,2834.039306,3835.751761
168204,20241117,1576.150562,1812.520083,4511.801705,2401.0,7603.123077
530028,20241117,9880.652842,9279.446481,4921.528943,3414.721702,3668.328734
000086,20241118,1774.046695,4384.988987,7571.333895,4246.891852,5996.003305
000192,20241118,6220.956048,8438.740268,3673.273718,2600.212209,4892.565466
000385,20241118,4606.542798,4848.326525,2600.918635,2434.202035,2954.838198
000402,20241118,3573.332875,2315.037555,3051.618598,2519.679614,3397.767472
000965,20241118,1940.719827,2325.67138,3389.996783,2401.0,3639.365257
001016,20241118,7475.512679,7226.443398,6232.656107,2401.0,8145.658455
001316,20241118,10048.980466,7733.326827,7355.873882,3233.876576,8520.770806
001338,20241118,15259.837663,18977.850758,8149.190587,4046.266791,11547.100962
001407,20241118,3690.420971,2995.809173,2886.31485,2401.0,3351.849764
001480,20241118,12718.667461,12170.757567,8820.295546,2401.0,23596.613907
050027,20241118,28313.046352,80980.220943,10608.260444,4218.634801,12091.755618
100050,20241118,3318.189173,5092.824534,9492.106932,3746.035625,8987.718573
160717,20241118,2968.053546,2409.534373,3926.174324,2401.0,4478.59967
161024,20241118,20210.068786,25223.348524,14697.055715,2401.0,36201.377903
161028,20241118,54915.947313,50554.980488,62568.738558,2401.0,149490.959368
164402,20241118,29016.830119,18604.189235,18229.893508,2401.0,58446.741252
164906,20241118,18729.045638,16937.155988,42798.69287,2401.0,62425.334024
166016,20241118,88009.965558,167123.557795,9489.987654,4165.652831,11917.974755
168204,20241118,14137.766265,11149.072521,11690.505495,2401.0,50983.347674
530028,20241118,39674.025854,23839.869511,8624.615469,4276.561756,9575.465233
000086,20241119,1751.065541,2337.395395,8861.26827,4947.666716,6277.867388
000192,20241119,4988.295583,9529.114529,4042.028233,2699.818314,5156.768893
000385,20241119,3837.674717,3431.322266,2672.267689,2444.798429,3023.361547
000402,20241119,5110.0177,1573.478708,3244.47297,2562.771617,3491.01574
000965,20241119,2156.909881,2169.587424,3694.466507,2401.0,3766.521986
001016,20241119,7989.035158,6371.484695,7094.49616,2401.0,8260.099512
001316,20241119,10683.721014,6184.921076,8924.846635,3657.025914,9119.11386
001338,20241119,20895.309316,15232.794054,9460.31775,4520.985246,12389.16108
001407,20241119,3572.594956,2400.227642,2956.957477,2401.0,3397.767472
001480,20241119,13483.621179,6631.911687,10813.124064,2401.0,25212.917221
050027,20241119,23217.991231,17248.040047,13200.138441,5212.576568,12791.117629
100050,20241119,3256.086717,4987.819333,10948.051482,4341.552973,9384.730139
160717,20241119,2346.410329,3198.554665,4293.515986,2401.0,4606.462826
161024,20241119,17545.997681,10126.301513,17617.421929,2401.0,37163.530488
161028,20241119,53195.107807,31925.493626,80093.761548,2401.0,160779.651217
164402,20241119,22068.953114,12055.370998,22135.724374,2401.0,60018.539711
164906,20241119,17769.18664,17705.725661,54609.433735,2401.0,65472.150541
166016,20241119,78738.802562,99292.540652,10112.3492,4499.086032,12881.540192
168204,20241119,6502.34383,8744.470978,13853.582744,2401.0,50916.237178
530028,20241119,35539.679112,22118.56275,10674.664514,5086.832691,10064.312214
000086,20241120,4844.514196,2003.627611,8973.590048,4997.822981,6282.812372
000192,20241120,5892.020988,6934.052777,4067.459579,2698.405461,5075.529871
000385,20241120,4711.789619,3295.214197,2690.634772,2449.743413,3021.948694
000402,20241120,2807.59946,3860.155345,3291.097104,2571.955158,3502.31856
000965,20241120,2693.04737,3452.253579,3822.329662,2401.0,3797.604743
001016,20241120,4620.030113,4457.214935,7290.882664,2401.0,8201.466131
001316,20241120,12079.720482,4577.534529,9381.904434,3689.521523,9247.683442
001338,20241120,21547.444118,12513.44963,9668.713501,4496.260327,12365.142586
001407,20241120,3540.116604,1921.667395,3009.939448,2401.0,3504.437839
001480,20241120,5828.16531,4750.956493,11657.30346,2401.0,25845.168735
050027,20241120,29797.8724,15403.006303,13215.679819,5074.117019,12781.934088
100050,20241120,3264.85808,3838.000977,11314.686718,4397.360649,9418.6386
160717,20241120,2190.66114,2080.963125,4347.204383,2401.0,4588.095742
161024,20241120,15847.797788,9274.368506,18641.740025,2401.0,38351.033053
161028,20241120,25407.879588,36210.679508,89723.764507,2401.0,160167.179638
164402,20241120,13433.78076,8674.293949,23684.917191,2401.0,60907.223963
164906,20241120,11367.401988,16903.405704,58994.221614,2401.0,65733.528263
166016,20241120,98911.960041,86066.981223,10045.238704,4400.89278,12772.750546
168204,20241120,3863.437074,8541.214339,13907.271141,2401.0,50238.774382
530028,20241120,35433.425604,17721.401211,10580.003393,4925.767501,9908.192007
000086,20241121,2082.249309,2788.987406,8377.366273,4747.74808,5981.168354
000192,20241121,18080.714875,2130.352166,3916.990783,2636.946375,4840.289922
000385,20241121,3880.788737,3880.28729,2668.029131,2443.385576,2973.911708
000402,20241121,2590.947841,4129.310838,3240.940839,2551.468796,3439.446622
000965,20241121,2039.57014,2184.053194,3686.695818,2401.0,3670.448013
001016,20241121,5248.585102,10097.549224,6889.632541,2401.0,7718.27056
001316,20241121,16729.560864,6670.992458,8780.029249,3592.741123,8666.294619
001338,20241121,24965.44318,9242.003296,9204.591439,4446.104061,11717.349694
001407,20241121,2512.419778,2133.070079,2982.388823,2401.0,3433.795212
001480,20241121,5966.835776,5866.911097,10552.452769,2401.0,23512.54918
050027,20241121,30237.689298,13704.910287,12487.354332,4937.070321,12090.342766
100050,20241121,3315.065832,3850.048326,10653.471726,4272.323198,8964.406506
160717,20241121,1939.174521,6939.535475,4152.937158,2401.0,4425.6177
161024,20241121,6521.320941,11244.020826,17113.739996,2401.0,34582.955311
161028,20241121,18134.032042,40866.129602,78778.395827,2401.0,146165.810899
164402,20241121,9019.246858,8781.567582,21470.270824,2401.0,55382.264078
164906,20241121,11278.831713,18375.001608,53530.01439,2401.0,60751.103756
166016,20241121,88941.915471,100422.969804,10021.220211,4492.728196,12771.337693
168204,20241121,4280.856197,6673.714869,13037.660399,2401.0,46426.898211
530028,20241121,41177.32166,15890.800508,9967.531814,4686.288994,9398.858664
000086,20241122,2225.742366,2823.994775,8269.989479,4703.243225,5825.754573
000192,20241122,6533.302994,3766.733868,3867.540944,2648.249196,4807.794313
000385,20241122,3323.229325,2549.846218,2644.717064,2434.908461,2932.232558
000402,20241122,3606.180674,1741.918174,3185.83959,2551.468796,3382.93252
000965,20241122,2507.916293,2258.122152,3501.612134,2401.0,3548.942694
001016,20241122,8827.580229,18907.303144,6390.895592,2401.0,7511.994088
001316,20241122,10342.147479,7965.036588,8092.676485,3376.574684,8236.081018
001338,20241122,23075.328427,19407.976197,8847.846171,4227.111917,11301.264619
001407,20241122,2754.799182,2566.308618,2937.177542,2401.0,3376.574684
001480,20241122,8326.422094,9716.151093,9094.38894,2401.0,21670.189459
050027,20241122,32302.104821,10299.842147,12122.131948,4844.52848,11687.67979
100050,20241122,3252.128462,4402.663929,9905.366302,3977.743442,8695.258096
160717,20241122,2529.362328,3357.290372,3960.789212,2401.0,4318.240906
161024,20241122,13726.1205,27755.137434,15156.232792,2401.0,32628.273812
161028,20241122,41102.462384,53490.604537,67561.053032,2401.0,135899.317868
164402,20241122,20989.008122,19808.371759,18797.153806,2401.0,52257.034245
164906,20241122,18060.003237,31668.314985,47771.227409,2401.0,58334.419475
166016,20241122,124389.683223,101378.036392,9719.576192,4359.920056,12347.481929
168204,20241122,13160.12628,6030.583405,12166.636803,2401.0,44630.456197
530028,20241122,26568.406818,15160.924764,9574.05238,4616.352793,9047.764806
000086,20241123,1975.415675,1623.963086,5863.195166,3750.980608,3459.226558
000192,20241123,3001.657362,2014.72143,3233.17015,2552.881649,3037.490072
000385,20241123,1947.633117,2402.101809,2550.76237,2424.312067,2581.1387
000402,20241123,2750.142674,1356.45011,2876.424882,2492.128989,2754.213137
000965,20241123,1454.39149,2305.711967,3072.811386,2401.0,2711.82756
001016,20241123,1616.307433,1857.467468,4584.563611,2401.0,3614.640338
001316,20241123,3141.275884,3096.734524,5897.810053,3181.601032,4174.836372
001338,20241123,5795.139995,7706.442852,6245.37178,3758.044871,4890.446187
001407,20241123,1392.797579,1491.402262,2689.928346,2401.0,2735.139627
001480,20241123,1405.941781,1626.394837,5464.064321,2401.0,6717.970957
050027,20241123,13407.472414,5719.96703,8663.468914,3984.101279,5765.001914
100050,20241123,1394.5398,2270.63914,6626.841967,3320.767008,4496.260327
160717,20241123,1486.963965,2084.59176,3314.409172,2401.0,2969.67315
161024,20241123,1743.975439,2333.316954,8472.027394,2401.0,9137.480943
161028,20241123,1873.46245,3119.377279,33158.093517,2401.0,31481.037544
164402,20241123,1724.058942,2417.950432,10373.020495,2401.0,13050.376071
164906,20241123,1788.916213,4743.604776,25268.724896,2401.0,16408.726575
166016,20241123,19030.996856,13676.740996,5979.049075,3303.106351,5283.219195
168204,20241123,2537.137897,2376.899258,7634.91226,2401.0,12746.612774
530028,20241123,11129.627884,10045.242699,7256.974203,3975.624163,4623.417056
000086,20241124,1435.988436,1635.910405,4141.634338,3204.206673,2968.966724
000192,20241124,3600.310593,1764.913579,2760.570973,2494.954694,2696.992609
000385,20241124,1794.499807,2027.713367,2474.468332,2414.422099,2502.018957
000402,20241124,2261.945101,1424.233047,2641.891359,2437.734166,2594.560799
000965,20241124,1392.702589,1651.891949,2664.497,2401.0,2528.156729
001016,20241124,1739.041385,1960.021464,3541.172005,2401.0,2983.801676
001316,20241124,2937.705015,5537.70093,3921.22934,2760.570973,3291.097104
001338,20241124,4106.609235,3290.61491,4222.873359,2994.39807,3592.741123
001407,20241124,1651.754476,1415.590595,2536.633844,2401.0,2565.597322
001480,20241124,1536.819285,1647.713478,3488.896461,2401.0,3986.220558
050027,20241124,14465.022122,5673.245725,5611.000986,3354.675469,4293.515986
100050,20241124,1371.272864,2040.849821,4400.89278,2846.048552,3526.337054
160717,20241124,1382.269418,1440.936525,2853.819241,2401.0,2692.754051
161024,20241124,1551.027016,1717.413336,4881.969072,2401.0,5414.614482
161028,20241124,1979.287934,2578.560252,14770.524047,2401.0,15250.187487
164402,20241124,1571.791758,1894.266748,5295.228442,2401.0,7074.716225
164906,20241124,1599.197282,3055.350262,11848.74498,2401.0,8362.531321
166016,20241124,17210.102351,16846.871398,4609.994957,2894.085539,3890.853011
168204,20241124,1687.642005,1634.972102,4412.1956,2401.0,7122.046785
530028,20241124,6461.093627,7543.65401,4804.968608,3399.180324,3525.630627
000086,20241125,2531.186481,1524.748907,7430.04864,4247.598279,5612.413839
000192,20241125,12602.200131,5477.612064,3630.181716,2601.625062,4641.784139
000385,20241125,6162.550177,2542.208936,2604.450767,2429.963477,2908.214064
000402,20241125,3823.933428,2248.383659,3059.389287,2526.743877,3354.675469
000965,20241125,3017.704039,2165.150428,3243.060118,2401.0,3427.437375
001016,20241125,6357.19292,7545.083247,5830.699557,2401.0,7116.395375
001316,20241125,9757.059701,6343.361572,6930.605265,3192.903852,7823.528075
001338,20241125,21906.001277,22083.376022,7934.437,3878.137338,10736.830026
001407,20241125,2161.560753,2889.447833,2872.186324,2401.0,3295.335662
001480,20241125,9973.268666,13509.832205,8019.914579,2401.0,20589.357261
050027,20241125,70364.831695,11483.820386,10527.021423,4276.561756,11239.805533
100050,20241125,3369.291824,3572.794039,9107.104613,3821.623236,8337.806402
160717,20241125,2050.844131,2517.529561,3737.558509,2401.0,4152.230732
161024,20241125,14624.095252,19188.742187,12893.549439,2401.0,30882.694491
161028,20241125,30126.09024,38811.151022,56460.976998,2401.0,134169.279924
164402,20241125,24675.490162,20096.087178,15946.017366,2401.0,49814.918618
164906,20241125,12653.55188,23080.256521,37400.183289,2401.0,52767.074014
166016,20241125,123855.669919,90199.40698,9656.704254,4291.396708,12479.583643
168204,20241125,9981.684237,5486.623475,10558.810605,2401.0,42129.70719
530028,20241125,49066.978539,32952.500814,8484.03664,4244.066147,8771.552133
000086,20241126,2682.068265,1719.868117,8306.723646,5009.125801,5773.479029
000192,20241126,17768.777691,4832.220513,3851.293139,2684.276936,4731.500276
000385,20241126,4334.979288,2305.409928,2625.643555,2443.385576,2925.874721
000402,20241126,4936.959114,1812.112651,3183.013885,2588.909389,3394.23534
000965,20241126,1683.075014,1960.60029,3396.354619,2401.0,3462.758689
001016,20241126,5190.177063,5569.510451,6068.058785,2401.0,7088.138324
001316,20241126,8657.185207,8647.256571,7770.546104,3481.125772,7879.33575
001338,20241126,13463.966838,22470.334609,8578.697761,4309.057364,10960.060728
001407,20241126,1858.024023,1796.121029,2904.681933,2401.0,3293.92281
001480,20241126,4771.764367,7261.864268,8397.146209,2401.0,20445.246301
050027,20241126,52253.636095,8054.812037,12295.912811,5127.098989,11531.559584
100050,20241126,3365.637939,4095.585642,10411.167514,4501.911737,8629.560453
160717,20241126,1724.222641,2499.135285,3859.063828,2401.0,4133.863649
161024,20241126,12023.942411,10298.16755,13691.811128,2401.0,30079.487818
161028,20241126,51156.710242,35159.55752,63847.370113,2401.0,129915.180906
164402,20241126,9357.537525,11934.189559,17107.38216,2401.0,48835.811803
164906,20241126,11175.473527,18570.618309,42023.036822,2401.0,51981.527998
166016,20241126,154823.014939,124163.553587,10160.386187,4646.022697,13012.229053
168204,20241126,5886.887688,5735.34959,11602.202211,2401.0,41845.723828
530028,20241126,78789.468845,22818.350115,10029.697326,5091.777675,9090.856809
000086,20241127,2487.975466,2027.593722,8423.283981,4872.079104,5993.884026
000192,20241127,15959.028483,2673.061026,3943.128555,2676.506247,4886.914056
000385,20241127,4330.516823,2427.625852,2652.487753,2441.266298,2987.333807
000402,20241127,3988.299709,2499.886371,3233.17015,2562.771617,3451.455869
000965,20241127,1626.356473,1934.406225,3571.548335,2401.0,3601.218239
001016,20241127,5897.559499,5974.706063,6620.484131,2401.0,7622.196587
001316,20241127,9775.824778,9265.798502,8518.651528,3490.309314,8513.706544
001338,20241127,16104.961799,15483.481848,9108.517466,4299.873823,11650.945624
001407,20241127,2222.910444,2096.687714,2970.379576,2401.0,3375.868257
001480,20241127,7012.496037,6796.806725,10122.239168,2401.0,23668.669387
050027,20241127,42618.790984,9854.290797,12258.472219,4950.492421,12126.370506
100050,20241127,3455.28751,4167.539138,11036.354766,4572.554364,9128.297402
160717,20241127,2052.430727,1638.605939,4069.578858,2401.0,4391.002812
161024,20241127,11563.980671,11810.124015,15603.400624,2401.0,34098.346887
161028,20241127,24019.684623,29181.446256,70726.549163,2401.0,138376.048382
164402,20241127,12588.310694,14582.17714,19828.536165,2401.0,55418.291818
164906,20241127,14693.487056,15872.465838,48409.130334,2401.0,57826.498984
166016,20241127,192332.32771,85308.302254,10489.58083,4682.050437,13771.637297
168204,20241127,5792.394663,4093.81015,12293.087106,2401.0,44305.500112
530028,20241127,66255.130894,14644.054774,9767.613179,4727.968145,9304.197544
000086,20241128,6072.038272,1652.936241,8445.183195,4872.079104,5804.561785
000192,20241128,11702.31366,2935.488007,3933.945013,2682.864083,4709.601061
000385,20241128,4063.547993,2099.584607,2677.919099,2443.385576,2911.039769
000402,20241128,4917.597004,2069.318495,3252.243659,2576.900142,3378.693962
000965,20241128,2075.360132,1901.050476,3578.612598,2401.0,3472.648657
001016,20241128,7428.245982,9443.620723,6528.648715,2401.0,7035.86278
001316,20241128,9426.955719,4821.656643,8462.843852,3610.40178,7933.024147
001338,20241128,16805.406452,12693.503653,9172.095831,4464.471145,14128.382565
